transformer_uid,region_id,voltage_kv,station_id,unit_id,capacity_mva,operation_mode,asset_scope_id,parent_supply_id,available_10kv_bays,equipment_source_row,source_row,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
QX-00001|35|BDZ-00299|#1,QX-00001,35,BDZ-00299,#1,16,unknown,year_end_2025,BDZ-00126,1,82,417,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00299|#2,QX-00001,35,BDZ-00299,#2,20,unknown,year_end_2025,BDZ-00208,,83,418,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00321|#1,QX-00001,35,BDZ-00321,#1,20,unknown,year_end_2025,BDZ-00188,0,84,422,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|35|BDZ-00321|#2,QX-00001,35,BDZ-00321,#2,20,unknown,year_end_2025,BDZ-00033,,85,421,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00015|#1,QX-00001,110,BDZ-00015,#1,50,unknown,year_end_2025,BDZ-00193,0,231,106,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00015|#2,QX-00001,110,BDZ-00015,#2,50,unknown,year_end_2025,BDZ-00208,,232,105,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00033|#1,QX-00001,110,BDZ-00033,#1,40,unknown,year_end_2025,BDZ-00188,5,225,97,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00033|#2,QX-00001,110,BDZ-00033,#2,50,unknown,year_end_2025,BDZ-00190,,226,98,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00034|#1,QX-00001,110,BDZ-00034,#1,50,unknown,year_end_2025,BDZ-00190,1,229,102,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00034|#2,QX-00001,110,BDZ-00034,#2,50,unknown,year_end_2025,BDZ-00188,,230,101,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00046|#1,QX-00001,110,BDZ-00046,#1,80,unknown,year_end_2025,BDZ-00190,3,219,119,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00046|#2,QX-00001,110,BDZ-00046,#2,50,unknown,year_end_2025,BDZ-00193,,220,120,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00058|#1,QX-00001,110,BDZ-00058,#1,50,unknown,year_end_2025,BDZ-00188,8,237,122,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00058|#2,QX-00001,110,BDZ-00058,#2,20,unknown,year_end_2025,BDZ-00188,,238,121,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00072|#1,QX-00001,110,BDZ-00072,#1,40,unknown,year_end_2025,BDZ-00196,3,221,115,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00072|#2,QX-00001,110,BDZ-00072,#2,31.5,unknown,year_end_2025,BDZ-00208,,222,116,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00105|#1,QX-00001,110,BDZ-00105,#1,31.5,unknown,year_end_2025,BDZ-00193,1,223,118,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00105|#3,QX-00001,110,BDZ-00105,#3,80,unknown,year_end_2025,BDZ-00188,,224,117,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00116|#1,QX-00001,110,BDZ-00116,#1,50,unknown,year_end_2025,BDZ-00197,5,215,103,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00116|#2,QX-00001,110,BDZ-00116,#2,50,unknown,year_end_2025,BDZ-00188,,216,104,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00117|#1,QX-00001,110,BDZ-00117,#1,31.5,unknown,year_end_2025,BDZ-00232,0,213,126,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00117|#2,QX-00001,110,BDZ-00117,#2,31.5,unknown,year_end_2025,BDZ-00188,,214,125,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00123|#1,QX-00001,110,BDZ-00123,#1,63,unknown,year_end_2025,BDZ-00232,0,227,123,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00123|#2,QX-00001,110,BDZ-00123,#2,50,unknown,year_end_2025,BDZ-00188,,228,124,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00126|#1,QX-00001,110,BDZ-00126,#1,63,unknown,year_end_2025,BDZ-00193,3,211,110,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00126|#2,QX-00001,110,BDZ-00126,#2,50,unknown,year_end_2025,BDZ-00188,,212,109,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00132|#1,QX-00001,110,BDZ-00132,#1,50,unknown,year_end_2025,BDZ-00190,13,233,107,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00132|#2,QX-00001,110,BDZ-00132,#2,50,unknown,year_end_2025,BDZ-00208,,234,108,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00165|#1,QX-00001,110,BDZ-00165,#1,50,unknown,year_end_2025,BDZ-00190,3,235,112,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00165|#2,QX-00001,110,BDZ-00165,#2,50,unknown,year_end_2025,BDZ-00188,,236,111,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00174|#1,QX-00001,110,BDZ-00174,#1,50,unknown,year_end_2025,BDZ-00188,0,217,100,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00174|#3,QX-00001,110,BDZ-00174,#3,50,unknown,year_end_2025,BDZ-00188,,218,99,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00177|#1,QX-00001,110,BDZ-00177,#1,31.5,unknown,year_end_2025,BDZ-00190,16,239,113,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00001|110|BDZ-00177|#2,QX-00001,110,BDZ-00177,#2,31.5,unknown,year_end_2025,BDZ-00193,,240,114,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00254|#1,QX-00003,35,BDZ-00254,#1,20,unknown,year_end_2025,BDZ-00204,1,6,440,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00254|#2,QX-00003,35,BDZ-00254,#2,10,unknown,year_end_2025,BDZ-00204,,7,439,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00258|#1,QX-00003,35,BDZ-00258,#1,20,unknown,year_end_2025,BDZ-00007,2,8,445,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00258|#2,QX-00003,35,BDZ-00258,#2,20,unknown,year_end_2025,BDZ-00222,,9,446,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00267|#1,QX-00003,35,BDZ-00267,#1,8,unknown,year_end_2025,BDZ-00017,6,10,438,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00267|#2,QX-00003,35,BDZ-00267,#2,8,unknown,year_end_2025,BDZ-00017,,11,437,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00268|#1,QX-00003,35,BDZ-00268,#1,16,unknown,year_end_2025,BDZ-00204,5,12,441,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00268|#2,QX-00003,35,BDZ-00268,#2,20,unknown,year_end_2025,BDZ-00018,,13,442,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00282|#1,QX-00003,35,BDZ-00282,#1,8,unknown,year_end_2025,BDZ-00204,3,14,448,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00282|#2,QX-00003,35,BDZ-00282,#2,8,unknown,year_end_2025,BDZ-00239,,15,447,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00286|#1,QX-00003,35,BDZ-00286,#1,16,unknown,year_end_2025,BDZ-00210,0,16,435,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00286|#2,QX-00003,35,BDZ-00286,#2,8,unknown,year_end_2025,BDZ-00210,,17,436,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00294|#1,QX-00003,35,BDZ-00294,#1,10,unknown,year_end_2025,BDZ-00025,4,18,443,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00294|#2,QX-00003,35,BDZ-00294,#2,5,unknown,year_end_2025,BDZ-00210,,19,444,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00302|#1,QX-00003,35,BDZ-00302,#1,20,unknown,year_end_2025,BDZ-00222,0,20,429,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00302|#2,QX-00003,35,BDZ-00302,#2,20,unknown,year_end_2025,BDZ-00210,,21,430,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00305|#1,QX-00003,35,BDZ-00305,#1,20,unknown,year_end_2025,BDZ-00025,2,22,434,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00305|#2,QX-00003,35,BDZ-00305,#2,25,unknown,year_end_2025,BDZ-00025,,23,433,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00311|#1,QX-00003,35,BDZ-00311,#1,20,unknown,year_end_2025,BDZ-00025,0,24,431,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|35|BDZ-00311|#2,QX-00003,35,BDZ-00311,#2,20,unknown,year_end_2025,BDZ-00025,,25,432,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00007|#1,QX-00003,110,BDZ-00007,#1,50,unknown,year_end_2025,BDZ-00222,1,69,181,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00007|#2,QX-00003,110,BDZ-00007,#2,31.5,unknown,year_end_2025,BDZ-00210,,70,180,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00010|#1,QX-00003,110,BDZ-00010,#1,50,unknown,year_end_2025,BDZ-00204,11,83,128,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00010|#2,QX-00003,110,BDZ-00010,#2,50,unknown,year_end_2025,BDZ-00210,,84,127,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00017|#1,QX-00003,110,BDZ-00017,#1,50,unknown,year_end_2025,BDZ-00211,0,77,149,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00017|#2,QX-00003,110,BDZ-00017,#2,50,unknown,year_end_2025,BDZ-00210,,78,150,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
QX-00003|110|BDZ-00019|#1,QX-00003,110,BDZ-00019,#1,63,unknown,year_end_2025,BDZ-00204,8,75,153,SRC02:主变1+SRC03:设备明细,电网建模数据_Agent整合版_V1.2,"filter contract regions/35,110 kV; validate composite key and capacity",real_2021_2025,validated_src02_src03,563180da9b4fd16012c14ddb974e76ce1f06dfdd8ca13816a2ac529901b91176
